leaf_MBR_2570,25050, 25991, 65379, 67141
leaf_MBR_2571,25050, 25877, 67170, 68186
leaf_MBR_2572,25003, 25798, 68536, 69502
leaf_MBR_2573,25175, 25754, 69534, 70809
leaf_MBR_2574,25022, 25920, 70900, 71771
leaf_MBR_2575,25023, 25988, 71883, 73036
leaf_MBR_2576,25057, 25970, 73052, 74128
leaf_MBR_2577,25223, 25840, 74157, 75061
leaf_MBR_2578,25046, 25861, 75158, 76191
leaf_MBR_2579,25040, 25952, 76199, 77394
leaf_MBR_2580,25135, 25997, 77496, 78193
leaf_MBR_2581,25017, 25955, 78319, 79194
leaf_MBR_2582,25110, 25902, 79200, 79834
leaf_MBR_2583,25069, 25558, 80080, 80942
leaf_MBR_2584,25074, 25873, 80950, 81853
leaf_MBR_2585,25015, 25904, 82023, 83034
leaf_MBR_2586,25145, 25922, 83105, 84005
leaf_MBR_2587,25084, 25867, 84067, 85124
leaf_MBR_2588,25069, 25970, 85193, 85735
leaf_MBR_2589,25243, 25826, 85754, 86413
leaf_MBR_2590,25105, 25890, 86414, 87183
leaf_MBR_2591,25206, 25810, 87194, 88043
leaf_MBR_2592,25019, 25962, 88094, 89670
leaf_MBR_2593,25120, 25887, 89737, 91055
leaf_MBR_2594,25124, 25873, 91094, 91631
leaf_MBR_2595,25104, 25940, 91667, 93108
leaf_MBR_2596,25050, 25962, 93114, 94277
leaf_MBR_2597,25044, 25720, 94515, 95854
leaf_MBR_2598,25154, 25910, 95861, 96428
leaf_MBR_2599,25106, 25996, 96695, 97519
leaf_MBR_2600,25221, 25992, 97532, 98178
leaf_MBR_2601,25029, 25953, 98392, 99066
leaf_MBR_2602,25021, 25878, 99069, 99954
leaf_MBR_2603,25208, 26815, 38, 99963
leaf_MBR_2604,26232, 26954, 583, 1896
leaf_MBR_2605,26043, 26785, 2043, 2745
leaf_MBR_2606,26039, 26775, 2826, 3353
leaf_MBR_2607,26032, 26985, 3446, 4234
leaf_MBR_2608,26005, 26944, 4258, 4991
leaf_MBR_2609,26013, 26946, 5025, 5708
leaf_MBR_2610,26233, 26778, 5775, 6373
leaf_MBR_2611,26066, 26976, 6449, 7444
leaf_MBR_2612,26206, 26993, 7474, 8271
leaf_MBR_2613,26080, 26940, 8424, 9602
leaf_MBR_2614,26027, 26970, 9664, 10302
leaf_MBR_2615,26114, 26900, 10306, 10926
leaf_MBR_2616,26064, 26858, 11130, 12102
leaf_MBR_2617,26206, 26992, 12414, 13723
leaf_MBR_2618,26083, 26959, 13979, 14951
leaf_MBR_2619,26016, 26917, 15060, 16023
leaf_MBR_2620,26007, 26850, 16074, 16640
leaf_MBR_2621,26138, 26963, 16774, 17726
leaf_MBR_2622,26068, 26844, 17743, 18621
leaf_MBR_2623,26025, 26838, 18675, 19301
leaf_MBR_2624,26111, 26935, 19314, 20329
leaf_MBR_2625,26065, 26858, 20333, 21068
leaf_MBR_2626,26057, 26889, 21087, 21941
leaf_MBR_2627,26353, 26917, 21987, 22895
leaf_MBR_2628,26046, 26938, 23126, 23735
leaf_MBR_2629,26251, 26931, 23741, 24637
leaf_MBR_2630,26098, 26931, 24648, 25435
leaf_MBR_2631,26055, 26902, 25470, 26639
leaf_MBR_2632,26095, 26904, 26705, 27476
leaf_MBR_2633,26040, 26838, 27518, 29073
leaf_MBR_2634,26043, 26981, 29082, 30476
leaf_MBR_2635,26162, 26996, 30569, 31208
leaf_MBR_2636,26030, 26993, 31309, 32686
leaf_MBR_2637,26010, 26805, 32796, 33383
leaf_MBR_2638,26068, 26979, 33412, 33930
leaf_MBR_2639,26067, 26860, 33950, 35095
leaf_MBR_2640,26059, 26657, 35136, 35798
leaf_MBR_2641,26240, 26924, 35882, 36266
leaf_MBR_2642,26122, 26789, 36358, 37073
leaf_MBR_2643,26014, 26977, 37111, 38053
leaf_MBR_2644,26007, 26894, 38083, 39100
leaf_MBR_2645,26048, 26990, 39106, 39572
leaf_MBR_2646,26097, 26956, 39864, 41476
leaf_MBR_2647,26093, 26845, 41543, 42697
leaf_MBR_2648,26073, 26998, 42699, 44107
leaf_MBR_2649,26148, 26990, 44120, 44968
leaf_MBR_2650,26057, 26992, 45166, 46210
leaf_MBR_2651,26130, 26800, 46239, 47234
leaf_MBR_2652,26107, 26889, 47255, 48144
leaf_MBR_2653,26047, 26913, 48373, 48738
leaf_MBR_2654,26182, 26953, 48840, 49677
leaf_MBR_2655,26139, 26979, 49707, 50431
leaf_MBR_2656,26005, 26961, 50713, 52268
leaf_MBR_2657,26106, 26763, 52556, 53518
leaf_MBR_2658,26139, 26947, 53678, 55127
leaf_MBR_2659,26040, 26979, 55307, 56240
leaf_MBR_2660,26217, 26888, 56336, 56797
leaf_MBR_2661,26067, 26969, 56905, 58037
leaf_MBR_2662,26115, 26974, 58287, 59121
leaf_MBR_2663,26001, 26760, 59358, 60239
leaf_MBR_2664,26009, 26846, 60292, 60902
leaf_MBR_2665,26144, 26901, 60964, 61863
leaf_MBR_2666,26002, 26943, 61903, 62912
leaf_MBR_2667,26324, 26942, 63058, 64037
leaf_MBR_2668,26117, 26890, 64101, 64912
leaf_MBR_2669,26000, 26870, 64938, 65424
leaf_MBR_2670,26043, 26988, 65474, 66872
leaf_MBR_2671,26017, 26991, 66875, 67606
leaf_MBR_2672,26137, 26896, 67661, 68303
leaf_MBR_2673,26025, 26987, 68624, 69403
leaf_MBR_2674,26197, 26927, 69461, 70473
leaf_MBR_2675,26123, 26766, 70475, 71426
leaf_MBR_2676,26093, 26915, 71623, 72140
leaf_MBR_2677,26082, 26967, 72377, 73119
leaf_MBR_2678,26039, 26996, 73153, 73840
leaf_MBR_2679,26250, 26955, 73890, 74858
leaf_MBR_2680,26043, 26842, 74948, 75973
leaf_MBR_2681,26028, 26999, 76032, 76831
leaf_MBR_2682,26067, 26819, 76875, 77733
leaf_MBR_2683,26049, 26885, 77865, 78221
leaf_MBR_2684,26047, 26893, 78293, 78726
leaf_MBR_2685,26010, 26993, 78769, 79687
leaf_MBR_2686,26007, 26987, 79879, 80454
leaf_MBR_2687,26003, 26941, 80585, 81344
leaf_MBR_2688,26048, 26993, 81468, 82286
leaf_MBR_2689,26126, 26963, 82448, 83279
leaf_MBR_2690,26070, 26946, 83284, 84029
leaf_MBR_2691,26193, 26994, 84151, 85280
leaf_MBR_2692,26001, 26842, 85329, 86701
leaf_MBR_2693,26105, 26771, 86826, 88295
leaf_MBR_2694,26124, 26847, 88414, 89100
leaf_MBR_2695,26045, 26844, 89196, 89866
leaf_MBR_2696,26040, 26823, 89892, 90794
leaf_MBR_2697,26208, 26904, 91050, 92144
leaf_MBR_2698,26135, 26741, 92282, 93689
leaf_MBR_2699,26162, 26920, 93893, 94928
leaf_MBR_2700,26126, 26965, 95006, 95899
leaf_MBR_2701,26056, 26998, 95980, 96641
leaf_MBR_2702,26039, 26946, 96764, 97538
leaf_MBR_2703,26016, 26897, 97556, 97955
leaf_MBR_2704,26076, 26925, 97982, 98582
leaf_MBR_2705,26052, 26994, 98628, 99456
leaf_MBR_2706,26035, 27822, 4, 99975
leaf_MBR_2707,27055, 27999, 139, 1150
leaf_MBR_2708,27089, 27834, 1188, 2023
leaf_MBR_2709,27193, 27979, 2074, 2955
leaf_MBR_2710,27010, 27945, 2972, 3488
leaf_MBR_2711,27139, 27888, 3541, 4625
leaf_MBR_2712,27039, 27993, 4658, 6624
leaf_MBR_2713,27130, 27931, 6733, 7599
leaf_MBR_2714,27289, 27998, 7845, 8881
leaf_MBR_2715,27013, 27990, 8932, 9855
leaf_MBR_2716,27072, 27901, 9882, 10643
leaf_MBR_2717,27036, 27895, 10770, 11644
leaf_MBR_2718,27009, 27807, 11969, 12445
leaf_MBR_2719,27013, 27965, 12459, 13768
leaf_MBR_2720,27028, 27895, 14104, 14994
leaf_MBR_2721,27138, 27989, 15065, 16120
leaf_MBR_2722,27065, 27964, 16242, 17196
leaf_MBR_2723,27216, 27869, 17350, 18066
leaf_MBR_2724,27141, 27982, 18238, 18676
leaf_MBR_2725,27113, 27985, 18766, 19802
leaf_MBR_2726,27229, 27817, 19894, 20654
leaf_MBR_2727,27009, 27920, 20769, 22238
leaf_MBR_2728,27062, 27812, 22426, 23526
leaf_MBR_2729,27048, 27729, 23529, 24688
leaf_MBR_2730,27130, 27874, 24868, 25913
leaf_MBR_2731,27075, 27909, 25921, 26373
leaf_MBR_2732,27040, 27902, 26441, 27143
leaf_MBR_2733,27030, 27841, 27319, 28162
leaf_MBR_2734,27071, 27977, 28173, 29192
leaf_MBR_2735,27099, 27957, 29221, 29925
leaf_MBR_2736,27159, 27900, 29989, 30786
leaf_MBR_2737,27002, 27780, 30923, 31579
leaf_MBR_2738,27008, 27993, 31587, 31971
leaf_MBR_2739,27181, 27971, 32022, 33341
leaf_MBR_2740,27007, 27972, 33412, 34153
leaf_MBR_2741,27155, 27828, 34174, 35066
leaf_MBR_2742,27064, 27899, 35192, 36006
leaf_MBR_2743,27376, 27984, 36087, 36868
leaf_MBR_2744,27023, 27953, 36934, 37911
leaf_MBR_2745,27054, 27839, 38043, 39451
leaf_MBR_2746,27016, 27977, 39455, 40301
leaf_MBR_2747,27179, 27926, 40317, 40629
leaf_MBR_2748,27115, 27939, 40725, 41698
leaf_MBR_2749,27038, 27933, 41734, 42526
leaf_MBR_2750,27288, 27940, 42531, 43502
leaf_MBR_2751,27066, 27987, 43591, 45139
leaf_MBR_2752,27033, 27997, 45247, 46458
leaf_MBR_2753,27062, 27995, 46459, 47277
leaf_MBR_2754,27027, 27993, 47337, 48398
leaf_MBR_2755,27013, 27840, 48406, 49055
leaf_MBR_2756,27030, 27837, 49073, 50071
leaf_MBR_2757,27120, 27686, 50381, 51861
leaf_MBR_2758,27070, 27919, 52572, 53000
leaf_MBR_2759,27008, 27809, 53094, 54101
leaf_MBR_2760,27046, 27960, 54585, 55684
leaf_MBR_2761,27024, 27841, 55762, 56921
leaf_MBR_2762,27034, 27721, 57163, 58177
leaf_MBR_2763,27075, 27884, 58336, 58788
leaf_MBR_2764,27032, 27968, 58809, 59863
leaf_MBR_2765,27088, 27868, 59987, 60948
leaf_MBR_2766,27056, 27993, 61136, 61786
leaf_MBR_2767,27148, 27943, 61830, 62557
leaf_MBR_2768,27247, 27897, 62815, 63579
leaf_MBR_2769,27089, 27912, 63611, 64855
leaf_MBR_2770,27024, 27949, 64855, 65513
leaf_MBR_2771,27005, 27821, 65571, 66525
leaf_MBR_2772,27092, 27930, 66599, 67553
leaf_MBR_2773,27151, 27936, 67633, 68492
leaf_MBR_2774,27125, 27980, 68523, 69652
leaf_MBR_2775,27094, 27920, 69724, 70992
leaf_MBR_2776,27157, 27997, 71049, 71673
leaf_MBR_2777,27059, 27964, 71701, 73354
leaf_MBR_2778,27132, 27984, 73394, 74109
leaf_MBR_2779,27145, 27708, 74189, 75080
leaf_MBR_2780,27170, 27922, 75136, 76215
leaf_MBR_2781,27100, 27933, 76231, 76835
leaf_MBR_2782,27063, 27823, 77106, 77593
leaf_MBR_2783,27092, 27930, 77647, 78524
leaf_MBR_2784,27015, 27978, 78537, 79483
leaf_MBR_2785,27185, 27765, 79666, 80541
leaf_MBR_2786,27303, 27968, 80691, 81421
leaf_MBR_2787,27079, 27999, 81504, 82279
leaf_MBR_2788,27011, 27953, 82475, 83037
leaf_MBR_2789,27194, 27887, 83116, 83654
leaf_MBR_2790,27000, 27895, 83702, 85006
leaf_MBR_2791,27184, 27917, 85324, 86192
leaf_MBR_2792,27014, 27924, 86312, 86746
leaf_MBR_2793,27035, 27808, 87026, 87773
leaf_MBR_2794,27074, 27998, 87777, 88837
leaf_MBR_2795,27054, 27974, 88976, 89990
leaf_MBR_2796,27034, 27955, 90173, 91629
leaf_MBR_2797,27037, 27891, 92121, 93061
leaf_MBR_2798,27033, 27960, 93242, 94057
leaf_MBR_2799,27158, 27993, 94179, 95328
leaf_MBR_2800,27019, 27908, 95408, 96129
leaf_MBR_2801,27112, 27842, 96166, 96813
leaf_MBR_2802,27051, 27904, 96814, 97297
leaf_MBR_2803,27091, 27743, 97313, 98312
leaf_MBR_2804,27027, 27994, 98561, 99595
leaf_MBR_2805,27293, 28989, 56, 99922
leaf_MBR_2806,28174, 28970, 255, 688
leaf_MBR_2807,28113, 28857, 842, 1949
leaf_MBR_2808,28066, 28905, 1962, 2777
leaf_MBR_2809,28035, 28683, 2930, 3550
leaf_MBR_2810,28027, 28991, 3818, 4724
leaf_MBR_2811,28228, 28785, 4779, 5496
leaf_MBR_2812,28151, 28897, 5512, 6751
leaf_MBR_2813,28034, 28991, 6862, 7985
leaf_MBR_2814,28328, 28875, 7996, 9047
leaf_MBR_2815,28031, 28689, 9052, 9864
leaf_MBR_2816,28065, 28891, 9932, 10821
leaf_MBR_2817,28003, 28995, 10867, 12091
leaf_MBR_2818,28126, 28973, 12096, 12704
leaf_MBR_2819,28037, 28988, 13280, 14668
leaf_MBR_2820,28009, 28818, 14732, 15401
leaf_MBR_2821,28022, 28918, 15435, 16429
leaf_MBR_2822,28009, 28784, 16440, 17337
leaf_MBR_2823,28040, 28779, 17367, 18214
leaf_MBR_2824,28000, 28980, 18319, 18843
leaf_MBR_2825,28264, 28872, 18850, 19601
leaf_MBR_2826,28120, 28819, 19830, 20991
leaf_MBR_2827,28041, 28609, 21186, 21857
leaf_MBR_2828,28057, 28719, 21904, 22482
leaf_MBR_2829,28125, 28975, 22547, 23217
leaf_MBR_2830,28029, 28991, 23326, 24494
leaf_MBR_2831,28021, 28832, 24510, 25193
leaf_MBR_2832,28120, 28850, 25326, 26177
leaf_MBR_2833,28025, 28950, 26284, 27699
leaf_MBR_2834,28103, 28982, 27743, 28955
leaf_MBR_2835,28048, 28904, 29057, 29670
leaf_MBR_2836,28017, 28956, 29682, 30783
leaf_MBR_2837,28052, 28795, 30808, 31546
leaf_MBR_2838,28035, 28897, 31635, 32173
leaf_MBR_2839,28156, 28863, 32265, 33043
leaf_MBR_2840,28291, 28967, 33047, 33733
leaf_MBR_2841,28186, 28883, 33877, 34431
leaf_MBR_2842,28027, 28986, 34614, 35513
leaf_MBR_2843,28080, 28821, 35537, 36284
leaf_MBR_2844,28034, 28738, 36434, 36968
leaf_MBR_2845,28086, 28950, 37050, 37566
leaf_MBR_2846,28183, 28983, 37597, 38525
leaf_MBR_2847,28046, 28871, 38547, 40178
leaf_MBR_2848,28070, 28930, 40221, 41258
leaf_MBR_2849,28145, 28979, 41345, 42545
leaf_MBR_2850,28123, 28935, 42712, 43283
leaf_MBR_2851,28083, 28935, 43405, 44656
leaf_MBR_2852,28214, 28898, 44686, 45208
leaf_MBR_2853,28099, 28988, 45346, 46106
leaf_MBR_2854,28099, 28946, 46515, 47483
leaf_MBR_2855,28056, 28892, 47635, 48363
leaf_MBR_2856,28064, 28858, 48378, 49228
leaf_MBR_2857,28119, 28940, 49434, 50384
leaf_MBR_2858,28015, 28919, 50439, 51132
leaf_MBR_2859,28044, 28880, 51309, 52080
leaf_MBR_2860,28044, 28804, 52104, 53216
leaf_MBR_2861,28162, 28919, 53264, 53949
leaf_MBR_2862,28144, 28988, 53987, 55332
leaf_MBR_2863,28042, 28992, 55401, 56155
leaf_MBR_2864,28116, 28833, 56211, 57182
leaf_MBR_2865,28057, 28995, 57325, 58050
leaf_MBR_2866,28193, 28918, 58131, 58620
leaf_MBR_2867,28001, 28894, 58784, 59225
leaf_MBR_2868,28036, 28883, 59352, 60062
leaf_MBR_2869,28015, 28888, 60090, 61190
leaf_MBR_2870,28003, 28899, 61191, 61932
leaf_MBR_2871,28000, 28955, 61964, 62781
leaf_MBR_2872,28184, 28899, 63093, 63925
leaf_MBR_2873,28230, 28908, 63969, 64820
leaf_MBR_2874,28006, 28960, 64834, 65996
leaf_MBR_2875,28064, 28972, 66038, 66987
leaf_MBR_2876,28020, 28972, 66993, 68105
leaf_MBR_2877,28064, 28992, 68140, 68927
leaf_MBR_2878,28048, 28876, 68955, 70106
leaf_MBR_2879,28121, 28848, 70303, 70980
leaf_MBR_2880,28010, 28994, 71125, 72117
leaf_MBR_2881,28011, 28801, 72178, 73228
leaf_MBR_2882,28152, 28961, 73264, 74702
leaf_MBR_2883,28135, 28806, 74718, 76125
leaf_MBR_2884,28048, 28882, 76183, 76798
leaf_MBR_2885,28030, 28802, 76959, 78114
leaf_MBR_2886,28262, 28959, 78230, 78916
leaf_MBR_2887,28029, 28872, 79007, 79850
leaf_MBR_2888,28049, 28872, 80008, 81110
leaf_MBR_2889,28086, 28961, 81308, 82120
leaf_MBR_2890,28113, 28910, 82230, 83117
leaf_MBR_2891,28005, 28860, 83142, 84035
leaf_MBR_2892,28231, 28935, 84149, 85066
leaf_MBR_2893,28255, 28992, 85217, 85925
leaf_MBR_2894,28011, 28966, 86000, 86837
leaf_MBR_2895,28154, 28991, 86859, 88349
leaf_MBR_2896,28038, 28919, 88707, 89223
leaf_MBR_2897,28040, 28923, 89359, 90805
leaf_MBR_2898,28066, 28819, 90962, 91489
leaf_MBR_2899,28076, 28927, 91498, 92799
leaf_MBR_2900,28132, 28968, 92803, 93555
leaf_MBR_2901,28083, 28633, 93587, 94729
leaf_MBR_2902,28177, 28942, 94981, 96241
leaf_MBR_2903,28067, 28977, 96284, 96872
leaf_MBR_2904,28061, 28791, 96885, 97767
leaf_MBR_2905,28029, 28917, 97772, 98747
leaf_MBR_2906,28047, 28979, 98755, 99245
leaf_MBR_2907,28110, 29973, 21, 99993
leaf_MBR_2908,29047, 29993, 372, 1132
leaf_MBR_2909,29133, 29962, 1206, 2706
leaf_MBR_2910,29045, 29983, 2948, 3676
leaf_MBR_2911,29100, 29993, 3769, 4707
leaf_MBR_2912,29000, 29690, 4783, 5573
leaf_MBR_2913,29054, 29760, 5594, 6461
leaf_MBR_2914,29140, 29965, 6506, 7580
leaf_MBR_2915,29041, 29913, 7711, 8761
leaf_MBR_2916,29039, 29967, 8786, 9489
leaf_MBR_2917,29090, 29962, 9649, 10197
leaf_MBR_2918,29066, 29830, 10248, 10677
leaf_MBR_2919,29004, 29973, 10735, 11114
leaf_MBR_2920,29183, 29962, 11262, 12290
leaf_MBR_2921,29020, 29940, 12490, 12974
leaf_MBR_2922,29011, 29924, 13064, 14404
leaf_MBR_2923,29129, 29962, 14443, 15346
leaf_MBR_2924,29199, 29935, 15376, 16199
leaf_MBR_2925,29068, 29807, 16393, 17049
leaf_MBR_2926,29009, 29690, 17111, 18063
leaf_MBR_2927,29039, 29693, 18106, 18763
leaf_MBR_2928,29091, 29992, 18855, 19964
leaf_MBR_2929,29087, 29877, 20188, 20928
leaf_MBR_2930,29162, 29983, 20935, 21651
leaf_MBR_2931,29281, 29808, 21763, 22410
leaf_MBR_2932,29129, 29955, 22775, 23405
leaf_MBR_2933,29035, 29845, 23501, 24565
leaf_MBR_2934,29104, 29633, 24581, 25281
leaf_MBR_2935,29049, 29825, 25367, 26563
leaf_MBR_2936,29092, 29975, 26656, 27295
leaf_MBR_2937,29116, 29863, 27317, 27935
leaf_MBR_2938,29270, 29797, 28079, 29500
leaf_MBR_2939,29007, 29935, 29599, 30667
leaf_MBR_2940,29143, 29999, 30692, 31696
leaf_MBR_2941,29264, 29995, 31707, 32752
leaf_MBR_2942,29176, 29979, 32832, 33240
leaf_MBR_2943,29100, 29843, 33307, 33839
leaf_MBR_2944,29109, 29885, 34022, 35062
leaf_MBR_2945,29028, 29992, 35101, 35852
leaf_MBR_2946,29124, 29919, 35890, 36878
leaf_MBR_2947,29273, 29977, 36916, 37377
leaf_MBR_2948,29043, 29984, 37554, 38797
leaf_MBR_2949,29335, 29931, 38820, 39459
leaf_MBR_2950,29301, 29933, 39497, 40234
leaf_MBR_2951,29061, 29928, 40428, 40863
leaf_MBR_2952,29062, 29983, 40905, 41539
leaf_MBR_2953,29000, 29896, 41550, 42599
leaf_MBR_2954,29111, 29982, 42706, 43515
leaf_MBR_2955,29066, 29906, 44117, 44668
leaf_MBR_2956,29090, 29854, 44744, 45274
leaf_MBR_2957,29051, 29985, 45307, 46445
leaf_MBR_2958,29063, 29837, 46473, 47175
leaf_MBR_2959,29079, 29809, 47184, 47992
leaf_MBR_2960,29070, 29848, 48018, 48802
leaf_MBR_2961,29000, 29942, 48914, 49597
leaf_MBR_2962,29188, 29924, 49655, 50199
leaf_MBR_2963,29043, 29949, 50471, 51361
leaf_MBR_2964,29054, 29989, 51462, 52331
leaf_MBR_2965,29136, 29845, 52414, 53912
leaf_MBR_2966,29124, 29913, 54110, 54845
leaf_MBR_2967,29027, 29970, 54872, 55796
leaf_MBR_2968,29170, 29885, 55812, 56329
leaf_MBR_2969,29089, 29917, 56346, 57779
leaf_MBR_2970,29026, 29749, 57844, 58515
leaf_MBR_2971,29053, 29822, 58853, 59355
leaf_MBR_2972,29026, 29862, 59401, 60429
leaf_MBR_2973,29018, 29583, 60603, 62303
leaf_MBR_2974,29033, 29985, 62611, 63533
leaf_MBR_2975,29083, 29900, 63858, 64796
leaf_MBR_2976,29168, 29987, 65225, 65924
leaf_MBR_2977,29255, 29896, 66086, 66806
leaf_MBR_2978,29058, 29627, 66886, 67468
leaf_MBR_2979,29011, 29975, 67546, 68573
leaf_MBR_2980,29114, 29965, 68641, 69514
leaf_MBR_2981,29029, 29954, 69758, 70614
leaf_MBR_2982,29006, 29961, 70909, 71463
leaf_MBR_2983,29227, 29964, 71574, 72441
leaf_MBR_2984,29074, 29973, 72649, 73547
leaf_MBR_2985,29019, 29709, 73638, 74356
leaf_MBR_2986,29094, 29964, 74426, 74972
leaf_MBR_2987,29104, 29963, 74974, 75867
leaf_MBR_2988,29004, 29912, 75897, 76838
leaf_MBR_2989,29027, 29853, 76868, 77709
leaf_MBR_2990,29264, 29966, 77942, 78790
leaf_MBR_2991,29227, 29950, 78803, 79879
leaf_MBR_2992,29168, 29979, 79908, 81254
leaf_MBR_2993,29006, 29961, 81271, 82186
leaf_MBR_2994,29007, 29864, 82250, 83113
leaf_MBR_2995,29017, 29904, 83212, 84524
leaf_MBR_2996,29079, 29663, 84592, 85237
leaf_MBR_2997,29032, 29993, 85414, 86542
leaf_MBR_2998,29021, 29981, 86559, 87095
leaf_MBR_2999,29119, 29744, 87188, 88011
leaf_MBR_3000,29083, 29893, 88110, 88649
leaf_MBR_3001,29030, 29987, 88768, 89586
leaf_MBR_3002,29050, 29893, 89722, 91248
leaf_MBR_3003,29113, 29666, 91253, 91926
leaf_MBR_3004,29133, 29881, 91972, 92743
leaf_MBR_3005,29089, 29919, 92778, 93416
leaf_MBR_3006,29105, 29852, 93463, 94507
leaf_MBR_3007,29070, 29800, 94713, 95496
leaf_MBR_3008,29084, 29961, 95569, 96943
leaf_MBR_3009,29020, 29896, 97086, 97763
leaf_MBR_3010,29141, 29859, 98066, 98439
leaf_MBR_3011,29055, 29991, 98476, 99655
leaf_MBR_3012,29092, 30966, 173, 99760
leaf_MBR_3013,30027, 30955, 1165, 2180
leaf_MBR_3014,30074, 30956, 2203, 3541
leaf_MBR_3015,30052, 30795, 3742, 4702
leaf_MBR_3016,30082, 30945, 4795, 5687
leaf_MBR_3017,30031, 30963, 5862, 6555
leaf_MBR_3018,30097, 30898, 6743, 7523
leaf_MBR_3019,30005, 30864, 7822, 8450
leaf_MBR_3020,30020, 30802, 8621, 10115
leaf_MBR_3021,30011, 30946, 10148, 10820
leaf_MBR_3022,30090, 30984, 10929, 11421
leaf_MBR_3023,30070, 30951, 11422, 12286
leaf_MBR_3024,30193, 30939, 12423, 13176
leaf_MBR_3025,30355, 30928, 13252, 14221
leaf_MBR_3026,30282, 30976, 14311, 15319
leaf_MBR_3027,30096, 30990, 15470, 17095
leaf_MBR_3028,30019, 30831, 17261, 17853
leaf_MBR_3029,30153, 30722, 18016, 19466
leaf_MBR_3030,30021, 30874, 19636, 20670
leaf_MBR_3031,30167, 30911, 20732, 21385
leaf_MBR_3032,30008, 30888, 21395, 22142
leaf_MBR_3033,30015, 30802, 22445, 23556
leaf_MBR_3034,30071, 30990, 23893, 24810
leaf_MBR_3035,30083, 30948, 24841, 25527
leaf_MBR_3036,30062, 30963, 25606, 26453
leaf_MBR_3037,30433, 30993, 26672, 27676
leaf_MBR_3038,30082, 30842, 27848, 28913
leaf_MBR_3039,30291, 30899, 28945, 29843
leaf_MBR_3040,30035, 30772, 29952, 30663
leaf_MBR_3041,30035, 30959, 30674, 31580
leaf_MBR_3042,30105, 30921, 31616, 32881
leaf_MBR_3043,30103, 30957, 32886, 33849
leaf_MBR_3044,30013, 30986, 34160, 34854
leaf_MBR_3045,30001, 30847, 34862, 35301
leaf_MBR_3046,30022, 30882, 35461, 36378
leaf_MBR_3047,30207, 30966, 36401, 37089
leaf_MBR_3048,30138, 30907, 37130, 38311
leaf_MBR_3049,30052, 30838, 38323, 39699
leaf_MBR_3050,30129, 30816, 39966, 40698
leaf_MBR_3051,30095, 30952, 40703, 42007
leaf_MBR_3052,30045, 30911, 42178, 42987
leaf_MBR_3053,30006, 30894, 43022, 43879
leaf_MBR_3054,30060, 30895, 43891, 44856
leaf_MBR_3055,30106, 30982, 44903, 45321
leaf_MBR_3056,30092, 30845, 45589, 46291
leaf_MBR_3057,30066, 30996, 46306, 46852
leaf_MBR_3058,30249, 30931, 47073, 48167
leaf_MBR_3059,30021, 30828, 48254, 49259
leaf_MBR_3060,30079, 30921, 49261, 49745
leaf_MBR_3061,30159, 30959, 49770, 50775
leaf_MBR_3062,30039, 30919, 50790, 51616
leaf_MBR_3063,30232, 30908, 51627, 52832
leaf_MBR_3064,30136, 30889, 52848, 54155
leaf_MBR_3065,30145, 30932, 54296, 55232
leaf_MBR_3066,30132, 30978, 55386, 56264
leaf_MBR_3067,30100, 30804, 56340, 57132
leaf_MBR_3068,30024, 30780, 57135, 57943
leaf_MBR_3069,30150, 30979, 57984, 58381
leaf_MBR_3070,30006, 30983, 58382, 59428
leaf_MBR_3071,30038, 30979, 59475, 60495
leaf_MBR_3072,30138, 30850, 60790, 61696
leaf_MBR_3073,30154, 30641, 61741, 62425
leaf_MBR_3074,30055, 30799, 62492, 62930
leaf_MBR_3075,30174, 30886, 62989, 63759
leaf_MBR_3076,30100, 30572, 64069, 64812
leaf_MBR_3077,30092, 30995, 64939, 66345
leaf_MBR_3078,30018, 30864, 66462, 67426
leaf_MBR_3079,30000, 30954, 67815, 68492
leaf_MBR_3080,30057, 30697, 68598, 69145
leaf_MBR_3081,30154, 30868, 69178, 69907
leaf_MBR_3082,30003, 30953, 70019, 70923
leaf_MBR_3083,30090, 30970, 70941, 71429
leaf_MBR_3084,30010, 30774, 71506, 71969
leaf_MBR_3085,30054, 30880, 71973, 73567
leaf_MBR_3086,30070, 30994, 74102, 74697
leaf_MBR_3087,30289, 30987, 74853, 75658
leaf_MBR_3088,30046, 30967, 75703, 76570
leaf_MBR_3089,30011, 30961, 76659, 78079
leaf_MBR_3090,30068, 30936, 78081, 78703
leaf_MBR_3091,30090, 30966, 79031, 79550
leaf_MBR_3092,30028, 30958, 79747, 80432
leaf_MBR_3093,30241, 30909, 80453, 81220
leaf_MBR_3094,30020, 30977, 81368, 81975
leaf_MBR_3095,30055, 30942, 82070, 83091
leaf_MBR_3096,30047, 30996, 83114, 83660
leaf_MBR_3097,30049, 30757, 83759, 85069
leaf_MBR_3098,30017, 30672, 85275, 86202
leaf_MBR_3099,30057, 30980, 86271, 87160
leaf_MBR_3100,30047, 30967, 87298, 87722
leaf_MBR_3101,30060, 30793, 87725, 88375
leaf_MBR_3102,30080, 30934, 88569, 89424
leaf_MBR_3103,30015, 30935, 89475, 90114
leaf_MBR_3104,30012, 30965, 90275, 90992
leaf_MBR_3105,30050, 30998, 91037, 92695
leaf_MBR_3106,30080, 30811, 92713, 93693
leaf_MBR_3107,30021, 30930, 93735, 95331
