leaf2218,(22793, 27019), (22662, 27055), (22844, 27111), (22794, 27194), (22487, 27267), (22517, 27324), (22151, 27598), (22777, 27615), (22286, 27690), (22138, 27697)
leaf2219,(22933, 27773), (22676, 27812), (22167, 27821), (22118, 27861), (22401, 27876), (22376, 28114), (22086, 28200), (22047, 28418), (22351, 28490), (22663, 28587)
leaf2220,(22581, 28724), (22111, 28920), (22908, 28975), (22551, 29388), (22185, 29453), (22810, 29472), (22836, 29781), (22634, 29788), (22582, 29811), (22283, 29818)
leaf2221,(22130, 29926), (22443, 29973), (22974, 29976), (22508, 30051), (22155, 30159), (22397, 30286), (22306, 30485), (22253, 30562), (22815, 30567), (22061, 30685)
leaf2222,(22113, 30774), (22212, 30808), (22972, 30817), (22039, 30856), (22869, 30885), (22961, 30904), (22570, 30973), (22243, 31038), (22021, 31047), (22284, 31073)
leaf2223,(22609, 31137), (22902, 31294), (22943, 31299), (22322, 31414), (22342, 31591), (22012, 31771), (22335, 31926), (22808, 31928), (22840, 32032), (22698, 32044)
leaf2224,(22487, 32331), (22824, 32345), (22683, 32546), (22459, 32674), (22647, 32800), (22496, 33028), (22596, 33115), (22247, 33285), (22910, 33312), (22730, 33379)
leaf2225,(22860, 33502), (22888, 33523), (22952, 33567), (22665, 33580), (22344, 33641), (22202, 33750), (22587, 33782), (22384, 33836), (22871, 33844), (22175, 33946)
leaf2226,(22330, 33992), (22688, 34044), (22318, 34045), (22080, 34272), (22397, 34375), (22190, 34802), (22186, 34836), (22820, 34971), (22588, 34996), (22872, 35109)
leaf2227,(22885, 35187), (22449, 35483), (22541, 35488), (22770, 35822), (22617, 36151), (22877, 36335), (22041, 36403), (22266, 36435), (22143, 36436), (22645, 36480)
leaf2228,(22124, 36522), (22084, 36735), (22555, 36861), (22607, 37097), (22232, 37298), (22518, 37382), (22310, 37413), (22876, 37533), (22805, 37557), (22090, 37607)
leaf2229,(22610, 37675), (22258, 37686), (22200, 37752), (22705, 37813), (22738, 37842), (22817, 37906), (22455, 37947), (22347, 38009), (22765, 38273), (22212, 38314)
leaf2230,(22458, 38321), (22248, 38347), (22050, 38398), (22871, 38412), (22070, 38698), (22481, 38739), (22637, 38826), (22035, 38890), (22101, 38916), (22518, 39295)
leaf2231,(22407, 39335), (22445, 39376), (22888, 39569), (22149, 39797), (22020, 39929), (22795, 40046), (22968, 40080), (22409, 40103), (22011, 40240), (22106, 40243)
leaf2232,(22599, 40327), (22490, 40385), (22413, 40412), (22117, 40498), (22879, 40503), (22251, 40514), (22092, 40805), (22462, 40892), (22421, 41074), (22648, 41147)
leaf2233,(22622, 41275), (22632, 41355), (22685, 41645), (22081, 41807), (22967, 41843), (22427, 41869), (22816, 41932), (22112, 42035), (22128, 42328), (22113, 42375)
leaf2234,(22894, 42401), (22610, 42600), (22827, 42804), (22487, 43006), (22755, 43218), (22432, 43220), (22862, 43376), (22959, 43404), (22930, 43519), (22872, 43598)
leaf2235,(22506, 43686), (22821, 43714), (22822, 43764), (22210, 43832), (22120, 44247), (22736, 44267), (22771, 44308), (22539, 44328), (22102, 44335), (22624, 44519)
leaf2236,(22187, 44569), (22589, 44593), (22839, 44732), (22159, 44759), (22257, 44854), (22679, 44945), (22222, 45010), (22458, 45038), (22799, 45041), (22536, 45079)
leaf2237,(22587, 45116), (22071, 45303), (22509, 45331), (22414, 45422), (22739, 45434), (22641, 45455), (22662, 45506), (22859, 45863), (22373, 45877), (22264, 45902)
leaf2238,(22423, 46143), (22581, 46240), (22985, 46255), (22687, 46258), (22425, 46450), (22709, 46513), (22820, 46568), (22596, 46580), (22813, 46638), (22491, 46994)
leaf2239,(22225, 47123), (22114, 47147), (22923, 47149), (22669, 47150), (22674, 47160), (22269, 47386), (22532, 47596), (22740, 47732), (22355, 47932), (22981, 47978)
leaf2240,(22303, 48173), (22214, 48244), (22725, 48390), (22930, 48474), (22072, 48488), (22978, 48489), (22886, 48491), (22426, 48560), (22671, 48615), (22899, 48634)
leaf2241,(22952, 48760), (22417, 48949), (22033, 48984), (22662, 49028), (22857, 49169), (22273, 49227), (22541, 49286), (22237, 49296), (22079, 49336), (22374, 49562)
leaf2242,(22065, 50099), (22784, 50150), (22574, 50204), (22590, 50209), (22866, 50482), (22104, 50575), (22251, 50611), (22600, 50654), (22356, 50813), (22380, 51412)
leaf2243,(22224, 51461), (22653, 51560), (22485, 51617), (22881, 51730), (22771, 51803), (22968, 51979), (22111, 52068), (22254, 52085), (22768, 52092), (22610, 52199)
leaf2244,(22257, 52244), (22038, 52246), (22245, 52260), (22394, 52358), (22246, 52408), (22138, 52423), (22615, 52432), (22143, 52459), (22740, 52463), (22381, 52493)
leaf2245,(22699, 52603), (22034, 52641), (22059, 52679), (22158, 52808), (22426, 53057), (22850, 53066), (22451, 53070), (22140, 53091), (22968, 53148), (22846, 53232)
leaf2246,(22711, 53586), (22064, 53615), (22151, 53623), (22767, 53672), (22878, 53691), (22072, 53767), (22518, 53918), (22426, 54136), (22349, 54277), (22265, 54282)
leaf2247,(22368, 54330), (22606, 54545), (22982, 54653), (22219, 54667), (22276, 54945), (22754, 55101), (22029, 55104), (22671, 55131), (22220, 55152), (22809, 55294)
leaf2248,(22231, 55471), (22554, 55474), (22368, 55487), (22643, 55598), (22679, 55665), (22297, 55683), (22086, 55765), (22551, 55794), (22908, 55810), (22557, 55815)
leaf2249,(22401, 56001), (22330, 56253), (22206, 56257), (22805, 56448), (22853, 56534), (22424, 56703), (22355, 56731), (22836, 56780), (22987, 56827), (22149, 57011)
leaf2250,(22239, 57024), (22629, 57124), (22633, 57467), (22536, 57468), (22683, 57711), (22881, 57715), (22704, 57802), (22845, 57969), (22359, 57992), (22374, 58103)
leaf2251,(22042, 58157), (22913, 58415), (22779, 58616), (22510, 58715), (22196, 58805), (22995, 58859), (22710, 58972), (22353, 58999), (22019, 59041), (22089, 59578)
leaf2252,(22821, 59693), (22686, 59706), (22344, 59793), (22752, 59880), (22249, 59963), (22183, 59981), (22064, 60023), (22559, 60516), (22487, 60523), (22244, 60579)
leaf2253,(22673, 60671), (22280, 60791), (22080, 60806), (22819, 60817), (22512, 61000), (22501, 61080), (22614, 61187), (22709, 61342), (22029, 61363), (22816, 61553)
leaf2254,(22142, 61694), (22396, 61767), (22026, 61946), (22273, 62344), (22279, 62536), (22277, 62556), (22978, 62720), (22810, 62818), (22212, 62820), (22670, 62909)
leaf2255,(22950, 62932), (22550, 62933), (22272, 62969), (22714, 63118), (22252, 63485), (22876, 63569), (22821, 63621), (22753, 63713), (22036, 63990), (22901, 64007)
leaf2256,(22909, 64054), (22187, 64084), (22658, 64100), (22669, 64186), (22960, 64212), (22254, 64337), (22018, 64359), (22235, 64365), (22997, 64517), (22013, 64596)
leaf2257,(22679, 64617), (22526, 64618), (22011, 64779), (22652, 64790), (22364, 64803), (22211, 64810), (22894, 64980), (22693, 64986), (22449, 65003), (22963, 65092)
leaf2258,(22871, 65287), (22317, 65431), (22935, 65489), (22780, 65533), (22639, 65744), (22117, 65757), (22165, 65769), (22328, 65794), (22767, 65871), (22126, 65969)
leaf2259,(22910, 65983), (22597, 66235), (22434, 66340), (22803, 66369), (22223, 66381), (22994, 66390), (22706, 66606), (22529, 66616), (22914, 66697), (22236, 66835)
leaf2260,(22596, 66954), (22894, 67089), (22076, 67213), (22771, 67258), (22989, 67660), (22868, 67727), (22003, 67892), (22543, 67892), (22072, 68058), (22995, 68159)
leaf2261,(22166, 68246), (22894, 68376), (22104, 68591), (22167, 68608), (22131, 68656), (22973, 68734), (22199, 68979), (22678, 69020), (22524, 69094), (22565, 69588)
leaf2262,(22894, 69658), (22655, 69760), (22011, 69891), (22686, 69896), (22349, 69903), (22887, 69977), (22861, 70019), (22182, 70052), (22337, 70085), (22912, 70092)
leaf2263,(22153, 70183), (22798, 70191), (22873, 70243), (22386, 70331), (22633, 70367), (22982, 70385), (22154, 70386), (22849, 70397), (22341, 70432), (22463, 70552)
leaf2264,(22583, 70649), (22393, 70705), (22094, 70766), (22173, 70767), (22006, 70931), (22065, 71187), (22190, 71262), (22599, 71315), (22706, 71390), (22563, 71445)
leaf2265,(22059, 71458), (22504, 71538), (22327, 71573), (22198, 71865), (22271, 71957), (22161, 71996), (22349, 72246), (22979, 72344), (22990, 72371), (22274, 72428)
leaf2266,(22237, 72501), (22361, 72722), (22761, 72786), (22132, 72806), (22439, 72845), (22085, 72989), (22657, 73014), (22726, 73071), (22046, 73137), (22830, 73236)
leaf2267,(22834, 73247), (22571, 73375), (22944, 73487), (22879, 73689), (22915, 73786), (22294, 74155), (22975, 74204), (22347, 74253), (22968, 74488), (22567, 74620)
leaf2268,(22204, 74732), (22294, 74870), (22975, 74941), (22873, 75006), (22439, 75251), (22234, 75458), (22741, 75476), (22057, 75630), (22510, 75712), (22283, 75803)
leaf2269,(22567, 75844), (22413, 75845), (22842, 75951), (22290, 76093), (22346, 76153), (22265, 76156), (22281, 76310), (22701, 76545), (22805, 76637), (22709, 76738)
leaf2270,(22445, 76748), (22270, 77089), (22513, 77104), (22668, 77235), (22947, 77246), (22328, 77247), (22334, 77259), (22757, 77319), (22675, 77346), (22513, 77442)
leaf2271,(22362, 77498), (22601, 77634), (22693, 77689), (22768, 77728), (22016, 77757), (22612, 77861), (22225, 77903), (22731, 77965), (22002, 77983), (22092, 78179)
leaf2272,(22597, 78362), (22023, 78402), (22717, 78418), (22506, 78667), (22743, 78669), (22667, 78823), (22088, 78903), (22675, 79042), (22244, 79052), (22793, 79138)
leaf2273,(22361, 79251), (22818, 79377), (22331, 79426), (22056, 79582), (22516, 79677), (22019, 79701), (22083, 79819), (22580, 79854), (22548, 79931), (22189, 79974)
leaf2274,(22725, 80048), (22793, 80234), (22845, 80287), (22099, 80370), (22025, 80493), (22639, 80713), (22149, 80835), (22998, 81175), (22091, 81327), (22001, 81429)
leaf2275,(22680, 81593), (22994, 81649), (22172, 81713), (22215, 81872), (22064, 82026), (22900, 82111), (22804, 82131), (22924, 82136), (22504, 82154), (22116, 82210)
leaf2276,(22102, 82272), (22554, 82308), (22604, 82313), (22857, 82421), (22420, 82521), (22735, 82567), (22599, 82618), (22306, 82676), (22713, 82781), (22998, 82828)
leaf2277,(22229, 82951), (22144, 82994), (22515, 83013), (22652, 83332), (22185, 83381), (22299, 83400), (22465, 83498), (22568, 83655), (22994, 83662), (22232, 83673)
leaf2278,(22421, 83688), (22849, 83778), (22428, 83788), (22150, 83884), (22975, 84002), (22712, 84064), (22100, 84070), (22339, 84290), (22594, 84319), (22557, 84384)
leaf2279,(22763, 84451), (22143, 84463), (22384, 84530), (22841, 84670), (22449, 84857), (22003, 84914), (22553, 84944), (22979, 84955), (22950, 84994), (22032, 85152)
leaf2280,(22557, 85207), (22032, 85322), (22782, 85415), (22834, 85587), (22797, 85614), (22316, 85836), (22732, 86037), (22451, 86057), (22966, 86246), (22248, 86251)
leaf2281,(22831, 86461), (22318, 86509), (22849, 86558), (22285, 86596), (22461, 86606), (22568, 86646), (22643, 86712), (22063, 86773), (22221, 86773), (22147, 86795)
leaf2282,(22910, 86883), (22842, 86893), (22111, 86900), (22277, 87174), (22466, 87314), (22531, 87453), (22793, 87458), (22098, 87459), (22237, 87488), (22032, 87568)
leaf2283,(22655, 87893), (22545, 87895), (22470, 87935), (22107, 87965), (22528, 88154), (22342, 88254), (22508, 88301), (22077, 88351), (22385, 88443), (22948, 88557)
leaf2284,(22067, 88583), (22992, 88610), (22528, 88713), (22743, 88785), (22531, 88788), (22985, 89006), (22024, 89041), (22552, 89173), (22957, 89218), (22849, 89370)
leaf2285,(22593, 89429), (22415, 89568), (22295, 89711), (22935, 89717), (22696, 89745), (22704, 89752), (22220, 89987), (22445, 90158), (22687, 90188), (22478, 90192)
leaf2286,(22395, 90339), (22094, 90433), (22876, 90448), (22316, 90451), (22411, 90716), (22815, 90768), (22295, 90808), (22549, 90851), (22034, 90854), (22019, 90963)
leaf2287,(22048, 90999), (22110, 91338), (22606, 91627), (22245, 92061), (22249, 92381), (22185, 92651), (22272, 92688), (22464, 92704), (22345, 92770), (22571, 92909)
leaf2288,(22748, 92939), (22124, 93116), (22416, 93176), (22072, 93279), (22057, 93370), (22828, 93440), (22417, 93461), (22136, 93615), (22292, 93720), (22391, 93978)
leaf2289,(22135, 94035), (22536, 94069), (22640, 94069), (22939, 94093), (22818, 94113), (22836, 94136), (22763, 94150), (22266, 94173), (22539, 94232), (22307, 94275)
leaf2290,(22185, 94392), (22396, 94508), (22186, 94619), (22172, 94842), (22901, 94909), (22368, 94937), (22446, 95023), (22908, 95093), (22043, 95247), (22382, 95277)
leaf2291,(22349, 95408), (22271, 95428), (22276, 95735), (22091, 95769), (22661, 95873), (22289, 96158), (22001, 96167), (22966, 96189), (22677, 96198), (22779, 96244)
leaf2292,(22185, 96306), (22779, 96343), (22367, 96359), (22156, 96380), (22156, 96496), (22180, 96549), (22859, 96549), (22480, 96622), (22858, 96700), (22064, 96900)
leaf2293,(22255, 97071), (22160, 97123), (22949, 97182), (22027, 97357), (22690, 97358), (22335, 97363), (22711, 97399), (22818, 97426), (22202, 97584), (22307, 97745)
leaf2294,(22071, 97759), (22197, 98055), (22331, 98112), (22827, 98198), (22737, 98249), (22348, 98313), (22630, 98350), (22047, 98426), (22129, 98728), (22842, 98759)
leaf2295,(22914, 98791), (22822, 98862), (22425, 98878), (22310, 98900), (22757, 99013), (22707, 99099), (22140, 99159), (22390, 99344), (22434, 99353), (22437, 99419)
leaf2296,(22123, 99493), (22844, 99537), (22346, 99600), (22118, 99707), (22574, 99932), (23167, 286), (23814, 470), (23784, 559), (23038, 690), (23962, 800)
leaf2297,(23546, 929), (23859, 955), (23628, 965), (23421, 1009), (23475, 1453), (23126, 1556), (23231, 1662), (23297, 1668), (23633, 1673), (23368, 1689)
leaf2298,(23987, 1799), (23571, 1862), (23812, 1916), (23173, 2047), (23614, 2115), (23170, 2189), (23146, 2329), (23803, 2474), (23704, 2628), (23821, 2630)
leaf2299,(23280, 3039), (23246, 3234), (23974, 3551), (23274, 3553), (23003, 3617), (23250, 3673), (23568, 3681), (23784, 3723), (23040, 3727), (23716, 3826)
leaf2300,(23257, 3854), (23024, 3941), (23273, 4012), (23912, 4025), (23935, 4059), (23502, 4069), (23367, 4323), (23175, 4725), (23199, 4894), (23059, 4912)
leaf2301,(23527, 4959), (23728, 5008), (23151, 5018), (23233, 5044), (23169, 5148), (23385, 5468), (23458, 5524), (23111, 5552), (23322, 5604), (23060, 5697)
leaf2302,(23260, 5754), (23789, 5811), (23411, 5971), (23235, 6005), (23033, 6128), (23933, 6180), (23233, 6320), (23819, 6471), (23871, 6491), (23854, 6569)
leaf2303,(23529, 6991), (23313, 7350), (23627, 7380), (23076, 7384), (23407, 7508), (23088, 7540), (23260, 7546), (23349, 7553), (23838, 7605), (23960, 7637)
leaf2304,(23836, 7925), (23726, 7952), (23692, 7973), (23692, 8070), (23686, 8181), (23849, 8301), (23723, 8417), (23729, 8467), (23866, 8587), (23762, 8697)
leaf2305,(23829, 8985), (23953, 9170), (23007, 9174), (23711, 9413), (23784, 9757), (23859, 9794), (23188, 9873), (23363, 9875), (23860, 9958), (23421, 10150)
leaf2306,(23518, 10193), (23967, 10196), (23648, 10525), (23595, 10728), (23371, 10801), (23994, 10815), (23179, 10830), (23530, 10881), (23899, 10923), (23697, 11050)
leaf2307,(23014, 11116), (23118, 11201), (23815, 11285), (23584, 11409), (23668, 11457), (23246, 11458), (23287, 11575), (23156, 11745), (23112, 11795), (23025, 11839)
leaf2308,(23511, 11934), (23483, 12032), (23128, 12075), (23759, 12245), (23582, 12509), (23986, 12533), (23378, 12540), (23111, 12649), (23917, 12832), (23757, 12981)
leaf2309,(23232, 13080), (23300, 13315), (23271, 13368), (23121, 13516), (23135, 13525), (23535, 13900), (23531, 14100), (23422, 14141), (23364, 14213), (23339, 14377)
leaf2310,(23369, 14462), (23229, 14464), (23413, 14488), (23357, 14527), (23721, 14686), (23900, 14886), (23055, 14926), (23910, 15290), (23416, 15295), (23786, 15306)
leaf2311,(23769, 15386), (23769, 15437), (23048, 15461), (23138, 15567), (23189, 15639), (23066, 15641), (23682, 15844), (23319, 15969), (23503, 16182), (23487, 16205)
leaf2312,(23259, 16490), (23101, 16515), (23215, 16516), (23111, 16550), (23038, 16583), (23914, 16900), (23743, 16944), (23387, 17388), (23106, 17414), (23753, 17497)
leaf2313,(23963, 17572), (23389, 17824), (23087, 17832), (23821, 17847), (23314, 17868), (23471, 17944), (23867, 18099), (23413, 18228), (23499, 18239), (23017, 18269)
leaf2314,(23000, 18287), (23547, 18350), (23852, 18384), (23185, 18409), (23882, 18413), (23992, 18445), (23571, 18505), (23174, 18616), (23224, 18959), (23600, 19076)
leaf2315,(23438, 19121), (23512, 19542), (23937, 19707), (23877, 19745), (23286, 19761), (23025, 19773), (23136, 19798), (23635, 20023), (23453, 20127), (23205, 20196)
leaf2316,(23157, 20198), (23134, 20206), (23321, 20233), (23350, 20384), (23066, 20669), (23965, 20718), (23734, 20804), (23106, 20937), (23906, 20979), (23385, 21044)
leaf2317,(23099, 21098), (23655, 21144), (23905, 21168), (23190, 21171), (23874, 21361), (23944, 21457), (23031, 21458), (23297, 21661), (23539, 21685), (23169, 21699)
leaf2318,(23292, 21736), (23700, 21752), (23543, 21776), (23730, 21869), (23381, 21955), (23364, 22208), (23087, 22228), (23592, 22282), (23061, 22616), (23503, 22634)
leaf2319,(23373, 22637), (23109, 22678), (23124, 22699), (23412, 22882), (23542, 22985), (23081, 22990), (23969, 23004), (23419, 23452), (23861, 23664), (23513, 23856)
leaf2320,(23637, 23993), (23219, 24021), (23902, 24172), (23995, 24197), (23130, 24459), (23611, 24545), (23175, 24661), (23810, 24702), (23962, 24739), (23078, 24886)
leaf2321,(23980, 24908), (23933, 24913), (23210, 24963), (23333, 25122), (23366, 25123), (23329, 25172), (23035, 25423), (23191, 25533), (23738, 25539), (23224, 25575)
leaf2322,(23485, 25596), (23788, 25634), (23509, 25673), (23572, 25751), (23205, 25795), (23511, 25816), (23019, 25966), (23727, 26002), (23089, 26096), (23714, 26407)
leaf2323,(23670, 26422), (23069, 26437), (23307, 26764), (23642, 26836), (23605, 26897), (23547, 26919), (23794, 26970), (23902, 27064), (23188, 27065), (23803, 27245)
leaf2324,(23716, 27273), (23563, 27345), (23444, 27444), (23141, 27511), (23392, 27657), (23878, 27995), (23962, 28083), (23511, 28134), (23640, 28261), (23509, 28356)
leaf2325,(23532, 28449), (23589, 28503), (23891, 28524), (23997, 28695), (23570, 28789), (23037, 28909), (23065, 28939), (23091, 29028), (23603, 29058), (23690, 29108)
leaf2326,(23111, 29135), (23296, 29189), (23281, 29215), (23601, 29289), (23531, 29319), (23134, 29566), (23949, 29598), (23397, 30132), (23460, 30210), (23276, 30371)
leaf2327,(23672, 30382), (23347, 30432), (23225, 30534), (23977, 30548), (23269, 30631), (23604, 30650), (23157, 30694), (23246, 30725), (23160, 30742), (23214, 30781)
leaf2328,(23289, 30831), (23917, 30921), (23549, 30970), (23911, 31160), (23244, 31298), (23833, 31362), (23928, 31718), (23125, 31836), (23050, 31900), (23159, 31944)
leaf2329,(23112, 32267), (23531, 32540), (23507, 32577), (23320, 32633), (23897, 32742), (23508, 32817), (23958, 32892), (23907, 32977), (23156, 32995), (23057, 33014)
leaf2330,(23032, 33122), (23528, 33147), (23515, 33372), (23879, 33419), (23431, 33643), (23347, 33662), (23354, 33693), (23894, 33772), (23910, 34138), (23960, 34193)
leaf2331,(23910, 34345), (23378, 34363), (23514, 34441), (23244, 34867), (23355, 34949), (23408, 35090), (23522, 35368), (23043, 35430), (23821, 35623), (23411, 35626)
leaf2332,(23147, 35866), (23306, 36142), (23982, 36198), (23720, 36248), (23016, 36365), (23856, 36567), (23529, 36571), (23910, 36587), (23860, 36758), (23311, 36812)
leaf2333,(23648, 37327), (23936, 37418), (23203, 37421), (23994, 37576), (23651, 37578), (23587, 37583), (23942, 37595), (23622, 37648), (23333, 37649), (23330, 37759)
leaf2334,(23287, 38047), (23813, 38532), (23716, 38892), (23408, 39033), (23788, 39059), (23719, 39186), (23743, 39372), (23413, 39380), (23019, 39436), (23671, 39442)
leaf2335,(23793, 39588), (23170, 39671), (23911, 39709), (23524, 39725), (23178, 39885), (23607, 39888), (23875, 39895), (23132, 39897), (23941, 39973), (23313, 39992)
leaf2336,(23736, 39993), (23520, 39999), (23838, 40014), (23891, 40135), (23252, 40220), (23858, 40413), (23983, 40432), (23304, 40773), (23868, 40813), (23380, 40896)
leaf2337,(23984, 40914), (23387, 41070), (23298, 41184), (23310, 41286), (23812, 41386), (23263, 41392), (23391, 41708), (23589, 41728), (23978, 41768), (23662, 41877)
leaf2338,(23372, 41927), (23287, 42101), (23947, 42177), (23515, 42279), (23530, 42398), (23974, 42455), (23899, 42458), (23075, 42535), (23051, 42706), (23615, 42871)
leaf2339,(23187, 43046), (23488, 43128), (23763, 43264), (23467, 43299), (23615, 43311), (23122, 43388), (23810, 43536), (23357, 43618), (23001, 43741), (23861, 43881)
leaf2340,(23241, 44016), (23562, 44168), (23959, 44208), (23045, 44760), (23897, 45250), (23608, 45305), (23787, 45448), (23791, 45527), (23753, 45647), (23864, 45816)
leaf2341,(23798, 45883), (23398, 45949), (23902, 45979), (23759, 46062), (23876, 46119), (23549, 46215), (23396, 46341), (23635, 46355), (23755, 46479), (23079, 46627)
leaf2342,(23426, 46639), (23363, 46766), (23606, 46891), (23536, 46896), (23048, 46986), (23425, 47121), (23387, 47132), (23345, 47204), (23496, 47465), (23996, 47541)
leaf2343,(23335, 47666), (23693, 47820), (23094, 47840), (23121, 47903), (23941, 47950), (23922, 47967), (23411, 48082), (23367, 48087), (23285, 48191), (23929, 48208)
leaf2344,(23452, 48227), (23381, 48254), (23637, 48260), (23495, 48473), (23054, 48516), (23996, 49243), (23590, 49322), (23266, 49344), (23718, 49416), (23351, 49677)
leaf2345,(23327, 50007), (23326, 50136), (23497, 50284), (23029, 50552), (23716, 50638), (23750, 50803), (23129, 50890), (23610, 50997), (23276, 51186), (23931, 51197)
leaf2346,(23390, 51349), (23963, 51411), (23744, 51519), (23874, 51637), (23680, 51702), (23176, 51742), (23409, 51825), (23383, 51890), (23682, 52011), (23251, 52067)
leaf2347,(23975, 52531), (23438, 52622), (23789, 52630), (23442, 52697), (23886, 52727), (23071, 52761), (23935, 52782), (23573, 52858), (23561, 53028), (23242, 53206)
leaf2348,(23097, 53233), (23804, 53373), (23479, 53403), (23565, 53444), (23325, 53514), (23257, 53542), (23499, 53643), (23781, 53651), (23402, 53830), (23429, 53966)
leaf2349,(23902, 53987), (23640, 54124), (23823, 54134), (23394, 54246), (23122, 54414), (23464, 54749), (23177, 54754), (23296, 54779), (23184, 54901), (23203, 55094)
leaf2350,(23876, 55110), (23098, 55136), (23542, 55259), (23738, 55388), (23770, 55512), (23643, 55609), (23615, 55610), (23793, 55688), (23345, 55818), (23369, 55861)
leaf2351,(23195, 55889), (23627, 56144), (23873, 56151), (23422, 56204), (23764, 56267), (23116, 56291), (23140, 56420), (23170, 56491), (23277, 56516), (23111, 56731)
leaf2352,(23619, 56771), (23724, 56971), (23619, 57197), (23110, 57236), (23804, 57370), (23347, 57390), (23379, 57416), (23325, 57547), (23184, 57748), (23859, 57764)
leaf2353,(23758, 57786), (23307, 57826), (23932, 57886), (23884, 57945), (23929, 58014), (23574, 58319), (23954, 58473), (23348, 58486), (23300, 58489), (23736, 58550)
leaf2354,(23458, 58607), (23280, 58619), (23152, 58620), (23892, 58821), (23658, 58828), (23747, 58887), (23133, 58919), (23722, 58962), (23257, 59065), (23271, 59212)
leaf2355,(23778, 59359), (23985, 59478), (23657, 59537), (23756, 59641), (23234, 59764), (23221, 59901), (23580, 59946), (23876, 59990), (23692, 60228), (23753, 60246)
leaf2356,(23314, 60408), (23558, 60409), (23130, 60471), (23966, 60561), (23169, 60584), (23146, 60681), (23107, 60829), (23095, 60845), (23766, 60867), (23387, 60888)
leaf2357,(23047, 60910), (23326, 61248), (23004, 61249), (23524, 61291), (23806, 61324), (23532, 61352), (23737, 61425), (23917, 61503), (23154, 61558), (23974, 61791)
leaf2358,(23927, 61878), (23276, 61983), (23198, 62072), (23836, 62168), (23382, 62286), (23461, 62693), (23189, 62704), (23766, 62734), (23056, 62738), (23754, 62766)
leaf2359,(23620, 62782), (23607, 62894), (23882, 62907), (23224, 62924), (23999, 63365), (23440, 63415), (23404, 63432), (23878, 63440), (23862, 63619), (23145, 63793)
leaf2360,(23969, 63918), (23114, 63920), (23582, 63941), (23325, 63998), (23069, 64074), (23607, 64088), (23117, 64232), (23960, 64362), (23637, 64537), (23550, 64543)
leaf2361,(23903, 64658), (23696, 64675), (23631, 64907), (23035, 65009), (23570, 65087), (23856, 65121), (23008, 65166), (23423, 65172), (23275, 65180), (23517, 65441)
leaf2362,(23802, 65504), (23251, 65702), (23210, 65788), (23484, 65834), (23858, 66004), (23451, 66093), (23784, 66178), (23950, 66238), (23760, 66246), (23217, 66348)
leaf2363,(23394, 66355), (23358, 66423), (23983, 66463), (23721, 66476), (23332, 66546), (23355, 66593), (23749, 66755), (23354, 66761), (23086, 66800), (23583, 66975)
leaf2364,(23857, 67016), (23436, 67055), (23131, 67056), (23158, 67081), (23373, 67140), (23288, 67158), (23615, 67174), (23007, 67442), (23176, 67621), (23401, 67626)
leaf2365,(23714, 67648), (23437, 67806), (23590, 67810), (23523, 67876), (23835, 67905), (23483, 67972), (23633, 68110), (23790, 68124), (23896, 68204), (23625, 68267)
leaf2366,(23344, 68387), (23262, 68392), (23693, 68469), (23651, 68507), (23796, 68647), (23924, 68704), (23952, 68758), (23130, 68886), (23189, 68958), (23208, 68970)
leaf2367,(23536, 68985), (23025, 69406), (23511, 69524), (23999, 69525), (23125, 69576), (23161, 69598), (23477, 69657), (23723, 69885), (23391, 69931), (23153, 70179)
leaf2368,(23069, 70296), (23122, 70415), (23742, 70602), (23864, 70713), (23780, 70722), (23145, 70759), (23551, 70904), (23899, 71005), (23977, 71027), (23369, 71128)
leaf2369,(23208, 71467), (23751, 71485), (23205, 71501), (23860, 71517), (23970, 71739), (23001, 71781), (23614, 71960), (23620, 72066), (23201, 72212), (23308, 72353)
leaf2370,(23941, 72479), (23555, 72498), (23338, 72713), (23291, 72762), (23128, 73000), (23125, 73065), (23145, 73120), (23598, 73205), (23308, 73310), (23629, 73329)
leaf2371,(23047, 73455), (23971, 73480), (23648, 73520), (23977, 73719), (23295, 74017), (23701, 74122), (23768, 74288), (23239, 74300), (23795, 74348), (23302, 74371)
leaf2372,(23231, 74386), (23147, 74416), (23776, 74420), (23664, 74480), (23583, 74502), (23519, 74516), (23490, 74694), (23133, 74778), (23264, 74810), (23393, 74845)
leaf2373,(23897, 74851), (23111, 74919), (23823, 75031), (23347, 75079), (23350, 75206), (23886, 75247), (23928, 75342), (23495, 75374), (23603, 75415), (23234, 75442)
leaf2374,(23740, 75499), (23431, 75685), (23813, 75938), (23895, 75944), (23664, 76312), (23458, 76490), (23427, 76613), (23580, 76620), (23736, 76661), (23376, 76762)
leaf2375,(23318, 76846), (23124, 76864), (23852, 76874), (23007, 76875), (23666, 77047), (23133, 77066), (23080, 77175), (23141, 77269), (23958, 77304), (23184, 77406)
leaf2376,(23850, 77437), (23274, 77438), (23674, 77498), (23966, 77543), (23572, 77737), (23311, 77919), (23046, 78065), (23782, 78078), (23042, 78096), (23584, 78119)
leaf2377,(23261, 78210), (23481, 78390), (23612, 78502), (23747, 78988), (23425, 79116), (23352, 79500), (23124, 79509), (23565, 79523), (23190, 79541), (23116, 79609)
leaf2378,(23240, 79766), (23694, 79889), (23757, 79967), (23447, 80187), (23590, 80460), (23320, 80461), (23312, 80495), (23340, 80604), (23644, 80698), (23591, 80788)
